No.,구분,년월,주차,사번,이름,직급,사업장,부서명,월,화,수,목,금,토,일,주확정근무시간,평일확정근무시간,법정휴게시간,비업무_기타,비업무,비업무(중식)
607,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),240952,박소연,S6(차장),거제,쿠파팀,524,525,505,514,541,0,0,2609,2609,250,0,200,300
608,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),240952,박소연,S6(차장),거제,쿠파팀,542,538,527,550,519,0,0,2676,2676,250,0,80,300
609,모성보호대상자,202606,4주차(06월 22일~06월 28일),230753,조현우,S4(대리),판교,마리오팀,529,509,521,534,513,0,0,2606,2606,250,0,100,300
610,모성보호대상자,202607,1주차(07월 01일~07월 05일),230753,조현우,S4(대리),판교,마리오팀,522,525,529,539,502,0,0,2617,2617,250,0,180,300
611,모성보호대상자,202607,2주차(07월 06일~07월 12일),230753,조현우,S4(대리),판교,마리오팀,521,505,517,511,544,0,0,2598,2598,250,0,250,300
612,모성보호대상자,202607,3주차(07월 13일~07월 19일),230753,조현우,S4(대리),판교,마리오팀,526,542,534,515,507,0,0,2624,2624,250,0,150,300
613,모성보호대상자,202606,4주차(06월 22일~06월 28일),180654,문성민,S5(과장),구미,와리오팀,593,580,584,592,609,0,0,2958,2958,250,0,220,300
614,모성보호대상자,202607,1주차(07월 01일~07월 05일),180654,문성민,S5(과장),구미,와리오팀,589,601,590,602,608,0,0,2990,2990,250,0,150,300
615,모성보호대상자,202607,2주차(07월 06일~07월 12일),180654,문성민,S5(과장),구미,와리오팀,580,595,603,570,570,0,0,2918,2918,250,0,120,300
616,모성보호대상자,202607,3주차(07월 13일~07월 19일),180654,문성민,S5(과장),구미,와리오팀,576,585,599,606,586,0,0,2952,2952,250,0,200,300
617,재량 근로시간제,202606,4주차(06월 22일~06월 28일),230255,문태윤,S5(과장),판교,와리오팀,521,528,517,518,523,0,0,2607,2607,250,0,180,300
618,재량 근로시간제,202607,1주차(07월 01일~07월 05일),230255,문태윤,S5(과장),판교,와리오팀,542,545,540,543,524,0,0,2694,2694,250,0,80,300
619,재량 근로시간제,202607,2주차(07월 06일~07월 12일),230255,문태윤,S5(과장),판교,와리오팀,541,531,531,523,544,0,0,2670,2670,250,0,80,300
620,재량 근로시간제,202607,3주차(07월 13일~07월 19일),230255,문태윤,S5(과장),판교,와리오팀,503,543,507,535,524,0,0,2612,2612,250,0,250,300
621,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),200856,조다은,수석연구원,판교,피치팀,517,509,512,537,536,0,0,2611,2611,250,0,80,300
622,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),200856,조다은,수석연구원,판교,피치팀,525,511,547,537,541,0,0,2661,2661,250,0,180,300
623,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),200856,조다은,수석연구원,판교,피치팀,540,548,515,518,549,0,0,2670,2670,250,0,80,300
624,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),200856,조다은,수석연구원,판교,피치팀,526,535,526,541,505,0,0,2633,2633,250,0,220,300
625,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),250157,전준서,전문연구원,거제,요시팀,522,508,512,533,503,0,0,2578,2578,250,0,120,300
626,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),250157,전준서,전문연구원,거제,요시팀,519,547,533,510,543,0,0,2652,2652,250,0,180,300
627,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),250157,전준서,전문연구원,거제,요시팀,503,537,519,524,549,0,0,2632,2632,250,0,200,300
628,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),250157,전준서,전문연구원,거제,요시팀,544,511,517,519,530,0,0,2621,2621,250,0,150,300
629,재량 근로시간제,202606,4주차(06월 22일~06월 28일),210758,송우진,S4(대리),거제,와리오팀,550,530,517,507,513,0,0,2617,2617,250,0,250,300
630,재량 근로시간제,202607,1주차(07월 01일~07월 05일),210758,송우진,S4(대리),거제,와리오팀,532,526,540,510,549,0,0,2657,2657,250,0,200,300
631,재량 근로시간제,202607,2주차(07월 06일~07월 12일),210758,송우진,S4(대리),거제,와리오팀,502,509,517,548,534,0,0,2610,2610,250,0,250,300
632,재량 근로시간제,202607,3주차(07월 13일~07월 19일),210758,송우진,S4(대리),거제,와리오팀,542,535,542,526,548,0,0,2693,2693,250,0,100,300
633,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),180859,강나윤,S7(부장),거제,와리오팀,502,534,544,536,519,0,0,2635,2635,250,0,200,300
634,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),180859,강나윤,S7(부장),거제,와리오팀,538,523,516,515,504,0,0,2596,2596,250,0,100,300
635,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),180859,강나윤,S7(부장),거제,와리오팀,548,538,543,526,545,0,0,2700,2700,250,0,100,300
636,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),180859,강나윤,S7(부장),거제,와리오팀,519,510,541,511,546,0,0,2627,2627,250,0,100,300
637,모성보호대상자,202606,4주차(06월 22일~06월 28일),250660,백나윤,책임연구원,거제,데이지팀,511,545,509,534,547,0,0,2646,2646,250,0,220,300
638,모성보호대상자,202607,1주차(07월 01일~07월 05일),250660,백나윤,책임연구원,거제,데이지팀,542,518,508,513,521,0,0,2602,2602,250,0,100,300
639,모성보호대상자,202607,2주차(07월 06일~07월 12일),250660,백나윤,책임연구원,거제,데이지팀,526,504,532,500,536,0,0,2598,2598,250,0,150,300
640,모성보호대상자,202607,3주차(07월 13일~07월 19일),250660,백나윤,책임연구원,거제,데이지팀,536,527,525,513,536,0,0,2637,2637,250,0,180,300
641,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),260261,문소연,S6(차장),구미,피치팀,443,416,438,441,444,0,0,2182,2182,250,0,220,300
642,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),260261,문소연,S6(차장),구미,피치팀,443,424,419,435,437,0,0,2158,2158,250,0,220,300
643,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),260261,문소연,S6(차장),구미,피치팀,434,443,423,437,417,0,0,2154,2154,250,0,180,300
644,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),260261,문소연,S6(차장),구미,피치팀,434,421,443,422,424,0,0,2144,2144,250,0,100,300
645,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),260262,임유진,전문연구원,판교,루이지팀,520,513,500,529,540,0,0,2602,2602,250,0,120,300
646,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),260262,임유진,전문연구원,판교,루이지팀,528,517,532,503,528,0,0,2608,2608,250,0,80,300
647,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),260262,임유진,전문연구원,판교,루이지팀,502,534,529,507,530,0,0,2602,2602,250,0,150,300
648,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),260262,임유진,전문연구원,판교,루이지팀,518,540,521,521,533,0,0,2633,2633,250,0,150,300
649,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),150163,한민준,S3(사원),구미,요시팀,517,527,523,504,540,0,0,2611,2611,250,0,180,300
650,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),150163,한민준,S3(사원),구미,요시팀,546,505,537,507,525,0,0,2620,2620,250,0,220,300
651,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),150163,한민준,S3(사원),구미,요시팀,532,537,526,514,542,0,0,2651,2651,250,0,80,300
652,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),150163,한민준,S3(사원),구미,요시팀,523,534,521,542,516,0,0,2636,2636,250,0,100,300
653,모성보호대상자,202606,4주차(06월 22일~06월 28일),240464,류현우,책임연구원,판교,피치팀,512,507,525,510,518,0,0,2572,2572,250,0,150,300
654,모성보호대상자,202607,1주차(07월 01일~07월 05일),240464,류현우,책임연구원,판교,피치팀,504,547,533,501,528,0,0,2613,2613,250,0,150,300
655,모성보호대상자,202607,2주차(07월 06일~07월 12일),240464,류현우,책임연구원,판교,피치팀,550,545,547,512,549,0,0,2703,2703,250,0,180,300
656,모성보호대상자,202607,3주차(07월 13일~07월 19일),240464,류현우,책임연구원,판교,피치팀,512,535,548,544,518,0,0,2657,2657,250,0,80,300
657,재량 근로시간제,202606,4주차(06월 22일~06월 28일),160765,배동현,S4(대리),판교,마리오팀,541,546,547,540,534,0,0,2708,2708,250,0,180,300
658,재량 근로시간제,202607,1주차(07월 01일~07월 05일),160765,배동현,S4(대리),판교,마리오팀,535,522,540,510,536,0,0,2643,2643,250,0,200,300
659,재량 근로시간제,202607,2주차(07월 06일~07월 12일),160765,배동현,S4(대리),판교,마리오팀,522,519,506,502,547,0,0,2596,2596,250,0,120,300
660,재량 근로시간제,202607,3주차(07월 13일~07월 19일),160765,배동현,S4(대리),판교,마리오팀,544,522,526,501,545,0,0,2638,2638,250,0,250,300
661,재량 근로시간제,202606,4주차(06월 22일~06월 28일),250866,백태윤,S5(과장),거제,루이지팀,591,590,600,578,576,0,0,2935,2935,250,0,180,300
662,재량 근로시간제,202607,1주차(07월 01일~07월 05일),250866,백태윤,S5(과장),거제,루이지팀,602,594,583,592,586,0,0,2957,2957,250,0,80,300
663,재량 근로시간제,202607,2주차(07월 06일~07월 12일),250866,백태윤,S5(과장),거제,루이지팀,582,587,603,597,594,0,0,2963,2963,250,0,120,300
664,재량 근로시간제,202607,3주차(07월 13일~07월 19일),250866,백태윤,S5(과장),거제,루이지팀,597,578,578,570,577,0,0,2900,2900,250,0,150,300
665,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120867,배예린,S3(사원),판교,와리오팀,513,536,534,504,520,0,0,2607,2607,250,0,200,300
666,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120867,배예린,S3(사원),판교,와리오팀,539,535,529,531,549,0,0,2683,2683,250,0,150,300
667,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120867,배예린,S3(사원),판교,와리오팀,500,515,513,522,524,0,0,2574,2574,250,0,100,300
668,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120867,배예린,S3(사원),판교,와리오팀,506,537,508,512,528,0,0,2591,2591,250,0,250,300
669,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),110868,안예린,S4(대리),판교,동키콩팀,541,543,545,515,545,0,0,2689,2689,250,0,250,300
670,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),110868,안예린,S4(대리),판교,동키콩팀,544,530,538,509,507,0,0,2628,2628,250,0,250,300
671,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),110868,안예린,S4(대리),판교,동키콩팀,538,524,504,544,515,0,0,2625,2625,250,0,150,300
672,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),110868,안예린,S4(대리),판교,동키콩팀,500,525,536,550,547,0,0,2658,2658,250,0,150,300
673,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),160169,류동현,S6(차장),판교,마리오팀,503,525,515,514,549,0,0,2606,2606,250,0,80,300
674,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),160169,류동현,S6(차장),판교,마리오팀,535,540,536,526,516,0,0,2653,2653,250,0,80,300
675,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),160169,류동현,S6(차장),판교,마리오팀,509,529,501,530,548,0,0,2617,2617,250,0,100,300
676,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),160169,류동현,S6(차장),판교,마리오팀,548,545,506,511,509,0,0,2619,2619,250,0,120,300
677,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120170,송수아,책임연구원,거제,루이지팀,505,532,535,539,539,0,0,2650,2650,250,0,100,300
678,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120170,송수아,책임연구원,거제,루이지팀,545,503,542,534,539,0,0,2663,2663,250,0,180,300
679,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120170,송수아,책임연구원,거제,루이지팀,529,525,542,500,535,0,0,2631,2631,250,0,150,300
680,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120170,송수아,책임연구원,거제,루이지팀,501,511,532,529,513,0,0,2586,2586,250,0,100,300
681,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120971,양성민,책임연구원,판교,쿠파팀,543,506,505,546,515,0,0,2615,2615,250,0,100,300
682,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120971,양성민,책임연구원,판교,쿠파팀,505,523,517,519,519,0,0,2583,2583,250,0,180,300
683,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120971,양성민,책임연구원,판교,쿠파팀,509,531,538,536,521,0,0,2635,2635,250,0,150,300
684,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120971,양성민,책임연구원,판교,쿠파팀,500,505,504,502,507,0,0,2518,2518,250,0,150,300
685,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),100172,홍나윤,S6(차장),거제,와리오팀,501,542,543,508,527,0,0,2621,2621,250,0,80,300
686,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),100172,홍나윤,S6(차장),거제,와리오팀,511,539,518,528,516,0,0,2612,2612,250,0,120,300
687,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),100172,홍나윤,S6(차장),거제,와리오팀,516,550,519,522,501,0,0,2608,2608,250,0,200,300
688,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),100172,홍나윤,S6(차장),거제,와리오팀,524,506,510,528,510,0,0,2578,2578,250,0,250,300
689,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),230973,백채원,S6(차장),거제,요시팀,514,534,522,521,500,0,0,2591,2591,250,0,150,300
690,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),230973,백채원,S6(차장),거제,요시팀,521,550,505,534,510,0,0,2620,2620,250,0,100,300
691,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),230973,백채원,S6(차장),거제,요시팀,502,520,527,540,521,0,0,2610,2610,250,0,200,300
692,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),230973,백채원,S6(차장),거제,요시팀,504,534,507,529,510,0,0,2584,2584,250,0,150,300
693,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),121174,홍재현,책임연구원,판교,쿠파팀,518,548,500,545,516,0,0,2627,2627,250,0,220,300
694,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),121174,홍재현,책임연구원,판교,쿠파팀,545,507,511,539,528,0,0,2630,2630,250,0,120,300
695,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),121174,홍재현,책임연구원,판교,쿠파팀,544,547,518,548,525,0,0,2682,2682,250,0,150,300
696,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),121174,홍재현,책임연구원,판교,쿠파팀,521,516,501,505,544,0,0,2587,2587,250,0,150,300
697,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),121275,류윤서,S4(대리),판교,피치팀,504,504,546,504,534,0,0,2592,2592,250,0,80,300
698,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),121275,류윤서,S4(대리),판교,피치팀,504,523,504,509,535,0,0,2575,2575,250,0,100,300
699,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),121275,류윤서,S4(대리),판교,피치팀,546,531,541,532,544,0,0,2694,2694,250,0,180,300
700,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),121275,류윤서,S4(대리),판교,피치팀,549,528,511,506,516,0,0,2610,2610,250,0,180,300
701,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),240676,신다인,수석연구원,판교,피치팀,513,501,524,550,514,0,0,2602,2602,250,0,100,300
702,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),240676,신다인,수석연구원,판교,피치팀,513,522,542,521,517,0,0,2615,2615,250,0,80,300
703,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),240676,신다인,수석연구원,판교,피치팀,512,504,505,510,550,0,0,2581,2581,250,0,180,300
704,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),240676,신다인,수석연구원,판교,피치팀,542,516,511,502,509,0,0,2580,2580,250,0,250,300
705,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),170177,최하은,S7(부장),구미,와리오팀,500,517,508,522,523,0,0,2570,2570,250,0,120,300
706,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),170177,최하은,S7(부장),구미,와리오팀,508,523,550,547,516,0,0,2644,2644,250,0,200,300
707,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),170177,최하은,S7(부장),구미,와리오팀,523,510,533,542,507,0,0,2615,2615,250,0,150,300
708,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),170177,최하은,S7(부장),구미,와리오팀,550,510,518,548,524,0,0,2650,2650,250,0,80,300
709,재량 근로시간제,202606,4주차(06월 22일~06월 28일),171178,서성민,책임연구원,구미,쿠파팀,423,442,415,416,418,0,0,2114,2114,250,0,220,300
710,재량 근로시간제,202607,1주차(07월 01일~07월 05일),171178,서성민,책임연구원,구미,쿠파팀,441,426,422,424,415,0,0,2128,2128,250,0,250,300
711,재량 근로시간제,202607,2주차(07월 06일~07월 12일),171178,서성민,책임연구원,구미,쿠파팀,429,430,418,418,429,0,0,2124,2124,250,0,250,300
712,재량 근로시간제,202607,3주차(07월 13일~07월 19일),171178,서성민,책임연구원,구미,쿠파팀,417,427,418,430,430,0,0,2122,2122,250,0,120,300
713,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),120579,서다인,S4(대리),거제,마리오팀,530,515,521,535,503,0,0,2604,2604,250,0,100,300
714,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),120579,서다인,S4(대리),거제,마리오팀,532,514,530,547,513,0,0,2636,2636,250,0,220,300
715,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),120579,서다인,S4(대리),거제,마리오팀,507,503,527,533,503,0,0,2573,2573,250,0,150,300
716,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),120579,서다인,S4(대리),거제,마리오팀,533,510,532,520,513,0,0,2608,2608,250,0,100,300
717,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),120880,박현우,수석연구원,거제,동키콩팀,506,513,517,542,550,0,0,2628,2628,250,0,200,300
718,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),120880,박현우,수석연구원,거제,동키콩팀,504,507,545,530,530,0,0,2616,2616,250,0,180,300
719,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),120880,박현우,수석연구원,거제,동키콩팀,511,532,500,540,541,0,0,2624,2624,250,0,80,300
720,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),120880,박현우,수석연구원,거제,동키콩팀,541,530,543,547,502,0,0,2663,2663,250,0,150,300
721,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),220681,백현우,전문연구원,판교,피치팀,523,542,541,511,544,0,0,2661,2661,250,0,150,300
722,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),220681,백현우,전문연구원,판교,피치팀,501,538,529,546,505,0,0,2619,2619,250,0,250,300
723,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),220681,백현우,전문연구원,판교,피치팀,513,502,518,528,508,0,0,2569,2569,250,0,150,300
724,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),220681,백현우,전문연구원,판교,피치팀,519,547,520,537,512,0,0,2635,2635,250,0,100,300
725,재량 근로시간제,202606,4주차(06월 22일~06월 28일),250482,신지훈,S3(사원),판교,피치팀,523,532,547,531,543,0,0,2676,2676,250,0,150,300
726,재량 근로시간제,202607,1주차(07월 01일~07월 05일),250482,신지훈,S3(사원),판교,피치팀,539,513,512,530,512,0,0,2606,2606,250,0,180,300
727,재량 근로시간제,202607,2주차(07월 06일~07월 12일),250482,신지훈,S3(사원),판교,피치팀,550,529,517,514,548,0,0,2658,2658,250,0,200,300
728,재량 근로시간제,202607,3주차(07월 13일~07월 19일),250482,신지훈,S3(사원),판교,피치팀,502,526,511,521,526,0,0,2586,2586,250,0,80,300
729,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),181083,안가은,S3(사원),구미,쿠파팀,535,535,545,524,508,0,0,2647,2647,250,0,180,300
730,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),181083,안가은,S3(사원),구미,쿠파팀,515,535,507,517,526,0,0,2600,2600,250,0,120,300
731,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),181083,안가은,S3(사원),구미,쿠파팀,508,533,508,537,520,0,0,2606,2606,250,0,80,300
732,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),181083,안가은,S3(사원),구미,쿠파팀,510,514,527,510,505,0,0,2566,2566,250,0,250,300
733,재량 근로시간제,202606,4주차(06월 22일~06월 28일),230284,오윤서,S5(과장),판교,쿠파팀,506,501,518,504,518,0,0,2547,2547,250,0,120,300
734,재량 근로시간제,202607,1주차(07월 01일~07월 05일),230284,오윤서,S5(과장),판교,쿠파팀,508,526,504,533,524,0,0,2595,2595,250,0,180,300
735,재량 근로시간제,202607,2주차(07월 06일~07월 12일),230284,오윤서,S5(과장),판교,쿠파팀,542,541,545,532,537,0,0,2697,2697,250,0,100,300
736,재량 근로시간제,202607,3주차(07월 13일~07월 19일),230284,오윤서,S5(과장),판교,쿠파팀,528,515,531,542,533,0,0,2649,2649,250,0,200,300
737,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),181085,홍민준,S4(대리),구미,와리오팀,544,516,541,515,526,0,0,2642,2642,250,0,200,300
738,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),181085,홍민준,S4(대리),구미,와리오팀,533,516,543,504,544,0,0,2640,2640,250,0,80,300
739,"선택적 근로시간제,탄력적 근로시간제",202607,2주차(07월 06일~07월 12일),181085,홍민준,S4(대리),구미,와리오팀,539,543,530,513,543,0,0,2668,2668,250,0,200,300
740,"선택적 근로시간제,탄력적 근로시간제",202607,3주차(07월 13일~07월 19일),181085,홍민준,S4(대리),구미,와리오팀,500,528,530,521,543,0,0,2622,2622,250,0,120,300
741,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),230786,장우진,S4(대리),구미,와리오팀,584,593,593,594,601,0,0,2965,2965,250,0,200,300
742,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),230786,장우진,S4(대리),구미,와리오팀,578,584,610,583,587,0,0,2942,2942,250,0,100,300
743,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),230786,장우진,S4(대리),구미,와리오팀,572,602,578,595,609,0,0,2956,2956,250,0,220,300
744,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),230786,장우진,S4(대리),구미,와리오팀,574,600,607,599,591,0,0,2971,2971,250,0,200,300
745,모성보호대상자,202606,4주차(06월 22일~06월 28일),101187,임준서,S5(과장),거제,데이지팀,510,525,523,507,540,0,0,2605,2605,250,0,180,300
746,모성보호대상자,202607,1주차(07월 01일~07월 05일),101187,임준서,S5(과장),거제,데이지팀,535,541,513,540,515,0,0,2644,2644,250,0,150,300
747,모성보호대상자,202607,2주차(07월 06일~07월 12일),101187,임준서,S5(과장),거제,데이지팀,523,549,519,541,516,0,0,2648,2648,250,0,120,300
748,모성보호대상자,202607,3주차(07월 13일~07월 19일),101187,임준서,S5(과장),거제,데이지팀,504,538,529,542,549,0,0,2662,2662,250,0,80,300
749,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),120188,한수빈,S7(부장),구미,와리오팀,505,544,515,500,511,0,0,2575,2575,250,0,150,300
750,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),120188,한수빈,S7(부장),구미,와리오팀,511,516,545,550,515,0,0,2637,2637,250,0,80,300
751,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),120188,한수빈,S7(부장),구미,와리오팀,501,507,505,505,512,0,0,2530,2530,250,0,120,300
752,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),120188,한수빈,S7(부장),구미,와리오팀,530,521,504,533,522,0,0,2610,2610,250,0,200,300
753,재량 근로시간제,202606,4주차(06월 22일~06월 28일),110289,조다인,S7(부장),판교,동키콩팀,516,505,504,539,503,0,0,2567,2567,250,0,180,300
754,재량 근로시간제,202607,1주차(07월 01일~07월 05일),110289,조다인,S7(부장),판교,동키콩팀,508,550,546,521,521,0,0,2646,2646,250,0,250,300
755,재량 근로시간제,202607,2주차(07월 06일~07월 12일),110289,조다인,S7(부장),판교,동키콩팀,509,512,538,535,503,0,0,2597,2597,250,0,120,300
756,재량 근로시간제,202607,3주차(07월 13일~07월 19일),110289,조다인,S7(부장),판교,동키콩팀,544,527,524,518,545,0,0,2658,2658,250,0,80,300
757,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),140490,서시우,S4(대리),구미,동키콩팀,528,529,550,514,539,0,0,2660,2660,250,0,100,300
758,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),140490,서시우,S4(대리),구미,동키콩팀,542,530,536,527,508,0,0,2643,2643,250,0,80,300
759,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),140490,서시우,S4(대리),구미,동키콩팀,512,537,513,506,540,0,0,2608,2608,250,0,250,300
760,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),140490,서시우,S4(대리),구미,동키콩팀,515,548,516,532,527,0,0,2638,2638,250,0,200,300
761,탄력적 근로시간제,202606,4주차(06월 22일~06월 28일),260591,배재현,S3(사원),구미,쿠파팀,545,544,529,539,512,0,0,2669,2669,250,0,120,300
762,탄력적 근로시간제,202607,1주차(07월 01일~07월 05일),260591,배재현,S3(사원),구미,쿠파팀,513,519,542,516,508,0,0,2598,2598,250,0,120,300
763,탄력적 근로시간제,202607,2주차(07월 06일~07월 12일),260591,배재현,S3(사원),구미,쿠파팀,503,514,529,549,521,0,0,2616,2616,250,0,180,300
764,탄력적 근로시간제,202607,3주차(07월 13일~07월 19일),260591,배재현,S3(사원),구미,쿠파팀,525,520,533,546,519,0,0,2643,2643,250,0,80,300
765,선택적 근로시간제,202606,4주차(06월 22일~06월 28일),200992,백채원,S7(부장),거제,루이지팀,511,540,515,529,501,0,0,2596,2596,250,0,150,300
766,선택적 근로시간제,202607,1주차(07월 01일~07월 05일),200992,백채원,S7(부장),거제,루이지팀,520,507,550,532,545,0,0,2654,2654,250,0,200,300
767,선택적 근로시간제,202607,2주차(07월 06일~07월 12일),200992,백채원,S7(부장),거제,루이지팀,543,545,530,533,519,0,0,2670,2670,250,0,100,300
768,선택적 근로시간제,202607,3주차(07월 13일~07월 19일),200992,백채원,S7(부장),거제,루이지팀,506,542,504,539,524,0,0,2615,2615,250,0,220,300
769,재량 근로시간제,202606,4주차(06월 22일~06월 28일),251293,전소율,수석연구원,거제,쿠파팀,545,523,534,528,549,0,0,2679,2679,250,0,200,300
770,재량 근로시간제,202607,1주차(07월 01일~07월 05일),251293,전소율,수석연구원,거제,쿠파팀,539,503,506,549,529,0,0,2626,2626,250,0,100,300
771,재량 근로시간제,202607,2주차(07월 06일~07월 12일),251293,전소율,수석연구원,거제,쿠파팀,540,517,508,502,535,0,0,2602,2602,250,0,120,300
772,재량 근로시간제,202607,3주차(07월 13일~07월 19일),251293,전소율,수석연구원,거제,쿠파팀,504,529,543,539,502,0,0,2617,2617,250,0,180,300
773,"선택적 근로시간제,탄력적 근로시간제",202606,4주차(06월 22일~06월 28일),120394,문소율,책임연구원,판교,데이지팀,506,545,547,503,502,0,0,2603,2603,250,0,180,300
774,"선택적 근로시간제,탄력적 근로시간제",202607,1주차(07월 01일~07월 05일),120394,문소율,책임연구원,판교,데이지팀,549,542,508,533,506,0,0,2638,2638,250,0,100,300
